"title","names","condition","trial_type","trial_index","time_elapsed","internal_node_id","sessionCode","X","fullStat","name1","relation","timeDrag","ndrags","rel_sol","name1_sol","name2","name2_sol","statIdx","stoIdx","name1_cor","name2_cor","rel_cor","first","overall_cor","uniqueStatement"
"fish","Eshov,Reok,Roze,Idog,Lyde,Ofes","burns","hebb",6,243924,"0.0-4.0-2.0","4temutmp6jf0",NA,"Sea grass Reok is eaten by fish Roze.","Reok","is eaten by",12249,3,"is eaten by","Reok","Roze","Roze","2",4,TRUE,TRUE,TRUE,0,1,"fish2"
"fish","Eshov,Reok,Roze,Idog,Lyde,Ofes","burns","hebb",6,243924,"0.0-4.0-2.0","4temutmp6jf0",NA,"Fish Roze is captured.","Roze","is captured",5968,3,"is captured","Roze",NA,NA,"3",4,TRUE,NA,TRUE,0,1,"fish3"
"bacteria","Ahow,Ohuy,Upum,Avyth,Fozeh,Goxos","analogues","hebb",7,286472,"0.0-4.0-3.0","4temutmp6jf0",NA,"Bacteria Ahow emits enzyme Ohuy.","Avyth","emits",13352,3,"emits","Ahow","Ohuy","Ohuy","1",5,FALSE,TRUE,TRUE,0,0.666666666666667,"bacteria1"
"bacteria","Ahow,Ohuy,Upum,Avyth,Fozeh,Goxos","analogues","hebb",7,286472,"0.0-4.0-3.0","4temutmp6jf0",NA,"Enzyme Ohuy dissolves the membrane of organ Upum.","Ohuy","dissolves sth. of",13432,3,"dissolves sth. of","Ohuy","Upum","Upum","2",5,TRUE,TRUE,TRUE,0,1,"bacteria2"
"bacteria","Ahow,Ohuy,Upum,Avyth,Fozeh,Goxos","analogues","hebb",7,286472,"0.0-4.0-3.0","4temutmp6jf0",NA,"Organ Upum fails.","Upum","fails",5260,2,"fails","Upum",NA,NA,"3",5,TRUE,NA,TRUE,0,1,"bacteria3"
"lawyer","Niem,Rivo,Felac,Henu,Misug,Kesal","analogues","hebb",8,330242,"0.0-4.0-4.0","4temutmp6jf0",NA,"Lawyer Niem finds loophole Rivo.","Niem","finds",14734,3,"finds","Niem","Rivo","Rivo","1",6,TRUE,TRUE,TRUE,0,1,"lawyer1"
"lawyer","Niem,Rivo,Felac,Henu,Misug,Kesal","analogues","hebb",8,330242,"0.0-4.0-4.0","4temutmp6jf0",NA,"Loophole Rivo bypasses contract of union Felac.","Rivo","files sth.",10783,3,"bypasses sth. of","Rivo","Felac","Felac","2",6,TRUE,TRUE,FALSE,0,0.666666666666667,"lawyer2"
"lawyer","Niem,Rivo,Felac,Henu,Misug,Kesal","analogues","hebb",8,330242,"0.0-4.0-4.0","4temutmp6jf0",NA,"Union Felac loses a lawsuit.","Felac","loses sth.",7744,3,"loses sth.","Felac",NA,NA,"3",6,TRUE,NA,TRUE,0,1,"lawyer3"
"storm","Newi,Turow,Mewep,Gena,Eshbu,Kawud","fillers","hebb",9,397203,"0.0-4.0-5.0","4temutmp6jf0",NA,"Storm Newi hits tree Turow.","Newi","hits",18209,3,"hits","Newi","Turow","Turow","1",7,TRUE,TRUE,TRUE,0,1,"storm1"
"storm","Newi,Turow,Mewep,Gena,Eshbu,Kawud","fillers","hebb",9,397203,"0.0-4.0-5.0","4temutmp6jf0",NA,"Tree Turow falls on trail of route Mewep.","Turow","runs over",32969,4,"falls on","Turow","Mewep","Mewep","2",7,TRUE,TRUE,FALSE,0,0.666666666666667,"storm2"
"storm","Newi,Turow,Mewep,Gena,Eshbu,Kawud","fillers","hebb",9,397203,"0.0-4.0-5.0","4temutmp6jf0",NA,"Route Mewep is blocked.","Mewep","is blocked",5279,2,"is blocked","Mewep",NA,NA,"3",7,TRUE,NA,TRUE,0,1,"storm3"
"farm","Uwit,Vipal,Vivaf,Thygef,Romap,Lenik","fillers","hebb",10,433010,"0.0-4.0-6.0","4temutmp6jf0",NA,"Farmer Uwit purchases machine Vipal.","Uwit","buys",14166,3,"purchases","Uwit","Vipal","Vipal","1",8,TRUE,TRUE,FALSE,0,0.666666666666667,"farm1"
"farm","Uwit,Vipal,Vivaf,Thygef,Romap,Lenik","fillers","hebb",10,433010,"0.0-4.0-6.0","4temutmp6jf0",NA,"Machine Vipal can collect fruit of plant Vivaf.","Vipal","can collect",6712,3,"can collect","Vipal","Vivaf","Vivaf","2",8,TRUE,TRUE,TRUE,0,1,"farm2"
"farm","Uwit,Vipal,Vivaf,Thygef,Romap,Lenik","fillers","hebb",10,433010,"0.0-4.0-6.0","4temutmp6jf0",NA,"Plant Vivaf are harvested automatically.","Vivaf","are harvested automatically",4424,2,"are harvested automatically","Vivaf",NA,NA,"3",8,TRUE,NA,TRUE,0,1,"farm3"
"robber","Thuha,Napib,Owih,Evib,Thyra,Ilres","analogues","hebb",11,469642,"0.0-4.0-7.0","4temutmp6jf0",NA,"Criminal Thuha learns about security issue Napib.","Thyra","finds out about",10694,3,"learns about","Thuha","Napib","Napib","1",9,FALSE,TRUE,FALSE,0,0.333333333333333,"robber1"
"robber","Thuha,Napib,Owih,Evib,Thyra,Ilres","analogues","hebb",11,469642,"0.0-4.0-7.0","4temutmp6jf0",NA,"Security issue Napib suspends alarm system of museum Owih.","Napib","suspends sth. of",9056,3,"suspends sth. of","Napib","Owih","Owih","2",9,TRUE,TRUE,TRUE,0,1,"robber2"
"robber","Thuha,Napib,Owih,Evib,Thyra,Ilres","analogues","hebb",11,469642,"0.0-4.0-7.0","4temutmp6jf0",NA,"Museum Owih gets robbed.","Owih","gets robbed",6368,2,"gets robbed","Owih",NA,NA,"3",9,TRUE,NA,TRUE,0,1,"robber3"
"crusader","Thisun,Olag,Hadith,Mabi,Hoyl,Matmag","analogues","hebb",12,521023,"0.0-4.0-8.0","4temutmp6jf0",NA,"Crusader group Thisun buys weapon Olag.","Thisun","buys",10729,3,"buys","Thisun","Olag","Olag","1",10,TRUE,TRUE,TRUE,0,1,"crusader1"
"crusader","Thisun,Olag,Hadith,Mabi,Hoyl,Matmag","analogues","hebb",12,521023,"0.0-4.0-8.0","4temutmp6jf0",NA,"Weapon Olag breaches the fortification of town Hadith.","Olag","breaks sth. of",15169,5,"breaches sth. of","Olag","Hoyl","Hadith","2",10,TRUE,FALSE,FALSE,0,0.333333333333333,"crusader2"
"crusader","Thisun,Olag,Hadith,Mabi,Hoyl,Matmag","analogues","hebb",12,521023,"0.0-4.0-8.0","4temutmp6jf0",NA,"Town Hadith is invaded.","Hoyl","is invaded",14978,2,"is invaded","Hadith",NA,NA,"3",10,FALSE,NA,TRUE,0,0.5,"crusader3"
"mining","Pishi,Hoap,Wutoc,Ohan,Pobat,Saly","fillers","hebb",13,565963,"0.0-4.0-9.0","4temutmp6jf0",NA,"Mining company Pishi has a lot of resource Hoap.","Pobat","has a lot of",13827,3,"has a lot of","Pishi","Hoap","Hoap","1",11,FALSE,TRUE,TRUE,0,0.666666666666667,"mining1"
"mining","Pishi,Hoap,Wutoc,Ohan,Pobat,Saly","fillers","hebb",13,565963,"0.0-4.0-9.0","4temutmp6jf0",NA,"Resource Hoap is sparse in country Wutoc.","Hoap","is sparse in",14295,3,"is sparse in","Hoap","Wutoc","Wutoc","2",11,TRUE,TRUE,TRUE,0,1,"mining2"
"mining","Pishi,Hoap,Wutoc,Ohan,Pobat,Saly","fillers","hebb",13,565963,"0.0-4.0-9.0","4temutmp6jf0",NA,"Country Wutoc starts negotiating.","Wutoc","starts negotiating",6305,2,"starts negotiating","Wutoc",NA,NA,"3",11,TRUE,NA,TRUE,0,1,"mining3"
"pump","Awiz,Uvman,Rove,Paza,Kewos,Upno","fillers","hebb",14,623611,"0.0-4.0-10.0","4temutmp6jf0",NA,"Plumber Awiz installs pump Uvman.","Awiz","builds",14974,4,"installs","Awiz","Uvman","Uvman","1",12,TRUE,TRUE,FALSE,0,0.666666666666667,"pump1"
"pump","Awiz,Uvman,Rove,Paza,Kewos,Upno","fillers","hebb",14,623611,"0.0-4.0-10.0","4temutmp6jf0",NA,"Pump Uvman sucks water from ground Rove.","Uvman","transports sth. from",22378,3,"sucks sth. from","Uvman","Rove","Rove","2",12,TRUE,TRUE,FALSE,0,0.666666666666667,"pump2"
"pump","Awiz,Uvman,Rove,Paza,Kewos,Upno","fillers","hebb",14,623611,"0.0-4.0-10.0","4temutmp6jf0",NA,"Ground Rove dries up.","Rove","dries up",9790,2,"dries up","Rove",NA,NA,"3",12,TRUE,NA,TRUE,0,1,"pump3"
"meteo","Zishu,Ebib,Pide,Aid,Ofpoz,Thusoth","burns","hebb",16,678290,"0.0-4.0-12.0","4temutmp6jf0",NA,"Cloud Zishu collects humidity over ocean Ebib.","Zishu","lies next to",12552,3,"collects humidity over","Zishu","Ebib","Ebib","1",14,TRUE,TRUE,FALSE,0,0.666666666666667,"meteo1"
"meteo","Zishu,Ebib,Pide,Aid,Ofpoz,Thusoth","burns","hebb",16,678290,"0.0-4.0-12.0","4temutmp6jf0",NA,"Ocean Ebib lies next to the beaches of area Pide.","Ebib","collects humidity over",13079,3,"lies next to","Ebib","Pide","Pide","2",14,TRUE,TRUE,FALSE,0,0.666666666666667,"meteo2"
"meteo","Zishu,Ebib,Pide,Aid,Ofpoz,Thusoth","burns","hebb",16,678290,"0.0-4.0-12.0","4temutmp6jf0",NA,"Area Pide is fertile.","Pide","is fertile",6633,2,"is fertile","Pide",NA,NA,"3",14,TRUE,NA,TRUE,0,1,"meteo3"
"hacker","Zugew,Gabit,Dohod,Upel,Olef,Puvi","analogues","hebb",17,729780,"0.0-4.0-13.0","4temutmp6jf0",NA,"Hacker Zugew writes computer code Gabit.","Zugew","writes",18358,3,"writes","Zugew","Gabit","Gabit","1",15,TRUE,TRUE,TRUE,0,1,"hacker1"
"hacker","Zugew,Gabit,Dohod,Upel,Olef,Puvi","analogues","hebb",17,729780,"0.0-4.0-13.0","4temutmp6jf0",NA,"Code Gabit cracks the firewall of company Dohod.","Gabit","penetrates sth. of",13024,3,"cracks sth. of","Gabit","Dohod","Dohod","2",15,TRUE,TRUE,FALSE,0,0.666666666666667,"hacker2"
"hacker","Zugew,Gabit,Dohod,Upel,Olef,Puvi","analogues","hebb",17,729780,"0.0-4.0-13.0","4temutmp6jf0",NA,"Company Dohod suffers a data loss.","Dohod","suffers sth.",9601,2,"suffers sth.","Dohod",NA,NA,"3",15,TRUE,NA,TRUE,0,1,"hacker3"
"fox","Afi,Hosen,Mawi,Diaf,Ottha,Owmi","analogues","hebb",18,766051,"0.0-4.0-14.0","4temutmp6jf0",NA,"Fox Afi digs tunnel Hosen.","Afi","digs",8200,3,"digs","Afi","Hosen","Hosen","1",16,TRUE,TRUE,TRUE,0,1,"fox1"
"fox","Afi,Hosen,Mawi,Diaf,Ottha,Owmi","analogues","hebb",18,766051,"0.0-4.0-14.0","4temutmp6jf0",NA,"Tunnel Hosen leads to coop of chicken Mawi.","Hosen","leads to sth. of",9177,3,"leads to sth. of","Hosen","Mawi","Mawi","2",16,TRUE,TRUE,TRUE,0,1,"fox2"
"fox","Afi,Hosen,Mawi,Diaf,Ottha,Owmi","analogues","hebb",18,766051,"0.0-4.0-14.0","4temutmp6jf0",NA,"Chicken Mawi is devoured.","Mawi","is devoured",8382,2,"is devoured","Mawi",NA,NA,"3",16,TRUE,NA,TRUE,0,1,"fox3"
"employee","Vuloz,Yuxeh,Epnux,Yoges,Uhuy,Wehif","fillers","hebb",19,814002,"0.0-4.0-15.0","4temutmp6jf0",NA,"Employee Vuloz is assigned to project Yuxeh.","Vuloz","is assigned to",17095,5,"is assigned to","Vuloz","Yuxeh","Yuxeh","1",17,TRUE,TRUE,TRUE,0,1,"employee1"
"employee","Vuloz,Yuxeh,Epnux,Yoges,Uhuy,Wehif","fillers","hebb",19,814002,"0.0-4.0-15.0","4temutmp6jf0",NA,"Project Yuxeh supports agenda of manager Epnux.","Yuxeh","supports sth. of",16096,4,"supports sth. of","Yuxeh","Epnux","Epnux","2",17,TRUE,TRUE,TRUE,0,1,"employee2"
"employee","Vuloz,Yuxeh,Epnux,Yoges,Uhuy,Wehif","fillers","hebb",19,814002,"0.0-4.0-15.0","4temutmp6jf0",NA,"Manager Epnux gets a promotion.","Epnux","gets a promotion",4256,2,"gets a promotion","Epnux",NA,NA,"3",17,TRUE,NA,TRUE,0,1,"employee3"
"neighbor","Zidep,Ribi,Huluw,Ena,Potho,Vilux","fillers","hebb",20,900410,"0.0-4.0-16.0","4temutmp6jf0",NA,"Man Zidep takes care of cat Ribi.","Zidep","takes care of",30611,3,"takes care of","Zidep","Ribi","Ribi","1",18,TRUE,TRUE,TRUE,0,1,"neighbor1"
"neighbor","Zidep,Ribi,Huluw,Ena,Potho,Vilux","fillers","hebb",20,900410,"0.0-4.0-16.0","4temutmp6jf0",NA,"Cat Ribi walks over the flowers of neighbor Huluw","Ribi","strays over to",34491,5,"walks over sth. of","Ribi","Huluw","Huluw","2",18,TRUE,TRUE,FALSE,0,0.666666666666667,"neighbor2"
"neighbor","Zidep,Ribi,Huluw,Ena,Potho,Vilux","fillers","hebb",20,900410,"0.0-4.0-16.0","4temutmp6jf0",NA,"Neighbor Huluw gets angry.","Huluw","gets angry",10804,2,"gets angry","Huluw",NA,NA,"3",18,TRUE,NA,TRUE,0,1,"neighbor3"
"school","Enmob,Ribi,Thusoth,Rothuk,Ahow,Pide","burns","hebb",4,128762,"0.0-4.0-0.0","4texckz32f5m",NA,"School girl Enmob hits boy Ribi.","Enmob","hits",20703,4,"hits","Enmob","Ribi","Ribi","1",2,TRUE,TRUE,TRUE,0,1,"school1"
"school","Enmob,Ribi,Thusoth,Rothuk,Ahow,Pide","burns","hebb",4,128762,"0.0-4.0-0.0","4texckz32f5m",NA,"Boy Ribi reports to teacher Thusoth.","Ribi","reports to",11764,3,"reports to","Ribi","Thusoth","Thusoth","2",2,TRUE,TRUE,TRUE,0,1,"school2"
"school","Enmob,Ribi,Thusoth,Rothuk,Ahow,Pide","burns","hebb",4,128762,"0.0-4.0-0.0","4texckz32f5m",NA,"Teacher Thusoth calls parents.","Thusoth","calls parents",10097,2,"calls parents","Thusoth",NA,NA,"3",2,TRUE,NA,TRUE,0,1,"school3"
"meteo","Wutoc,Thygef,Upno,Ottha,Epnux,Owmi","burns","hebb",5,198415,"0.0-4.0-1.0","4texckz32f5m",NA,"Cloud Wutoc collects humidity over ocean Thygef.","Thygef","lies in front of",24633,3,"collects humidity over","Wutoc","Wutoc","Thygef","1",3,FALSE,FALSE,FALSE,0,0,"meteo1"
"meteo","Wutoc,Thygef,Upno,Ottha,Epnux,Owmi","burns","hebb",5,198415,"0.0-4.0-1.0","4texckz32f5m",NA,"Ocean Thygef lies next to the beaches of area Upno.","Wutoc","lies in front of",22432,4,"lies next to","Thygef","Upno","Upno","2",3,FALSE,TRUE,FALSE,0,0.333333333333333,"meteo2"
"meteo","Wutoc,Thygef,Upno,Ottha,Epnux,Owmi","burns","hebb",5,198415,"0.0-4.0-1.0","4texckz32f5m",NA,"Area Upno is fertile.","Upno","is fertile",12063,2,"is fertile","Upno",NA,NA,"3",3,TRUE,NA,TRUE,0,1,"meteo3"
"insect","Lothe,Evib,Kewos,Potho,Napib,Diaf","burns","hebb",6,272083,"0.0-4.0-2.0","4texckz32f5m",NA,"Perfume Lothe attracts insect Evib.","Kewos","attracts",21229,3,"attracts","Lothe","Evib","Evib","1",4,FALSE,TRUE,TRUE,0,0.666666666666667,"insect1"
"insect","Lothe,Evib,Kewos,Potho,Napib,Diaf","burns","hebb",6,272083,"0.0-4.0-2.0","4texckz32f5m",NA,"Insect Evib attacks woman Kewos.","Evib","attacks",33137,4,"attacks","Evib","Lothe","Kewos","2",4,TRUE,FALSE,TRUE,0,0.666666666666667,"insect2"
"insect","Lothe,Evib,Kewos,Potho,Napib,Diaf","burns","hebb",6,272083,"0.0-4.0-2.0","4texckz32f5m",NA,"Woman Kewos has an allergic reaction.","Lothe","has an allergic reaction",8771,2,"has an allergic reaction","Kewos",NA,NA,"3",4,FALSE,NA,TRUE,0,0.5,"insect3"
"lawyer","Itbob,Yuxeh,Niem,Wehif,Hoyl,Uyim","analogues","hebb",7,332097,"0.0-4.0-3.0","4texckz32f5m",NA,"Lawyer Itbob finds loophole Yuxeh.","Itbob","bypasses sth. of",19901,4,"finds","Itbob","Yuxeh","Yuxeh","1",5,TRUE,TRUE,FALSE,0,0.666666666666667,"lawyer1"
"lawyer","Itbob,Yuxeh,Niem,Wehif,Hoyl,Uyim","analogues","hebb",7,332097,"0.0-4.0-3.0","4texckz32f5m",NA,"Loophole Yuxeh bypasses contract of union Niem.","Yuxeh","finds",17227,3,"bypasses sth. of","Yuxeh","Niem","Niem","2",5,TRUE,TRUE,FALSE,0,0.666666666666667,"lawyer2"
"lawyer","Itbob,Yuxeh,Niem,Wehif,Hoyl,Uyim","analogues","hebb",7,332097,"0.0-4.0-3.0","4texckz32f5m",NA,"Union Niem loses a lawsuit.","Niem","loses sth.",12213,2,"loses sth.","Niem",NA,NA,"3",5,TRUE,NA,TRUE,0,1,"lawyer3"
"hacker","Ihab,Owih,Rivo,Zugew,Gabit,Saly","analogues","hebb",8,388080,"0.0-4.0-4.0","4texckz32f5m",NA,"Hacker Ihab wrote computer code Owih.","Owih","wrote",21079,3,"wrote","Ihab","Rivo","Owih","1",6,FALSE,FALSE,TRUE,0,0.333333333333333,"hacker1"
"hacker","Ihab,Owih,Rivo,Zugew,Gabit,Saly","analogues","hebb",8,388080,"0.0-4.0-4.0","4texckz32f5m",NA,"Code Owih cracks the firewall of company Rivo.","Rivo","cracks sth. of",12780,3,"cracks sth. of","Owih","Owih","Rivo","2",6,FALSE,FALSE,TRUE,0,0.333333333333333,"hacker2"
"hacker","Ihab,Owih,Rivo,Zugew,Gabit,Saly","analogues","hebb",8,388080,"0.0-4.0-4.0","4texckz32f5m",NA,"Company Rivo suffers a data loss.","Owih","suffers sth.",11616,2,"suffers sth.","Rivo",NA,NA,"3",6,FALSE,NA,TRUE,0,0.5,"hacker3"
"neighbor","Avyth,Paza,Ofpoz,Pishi,Afi,Ofes","fillers","hebb",9,431942,"0.0-4.0-5.0","4texckz32f5m",NA,"Man Avyth takes care of cat Paza.","Avyth","takes care of",10437,3,"takes care of","Avyth","Paza","Paza","1",7,TRUE,TRUE,TRUE,0,1,"neighbor1"
"neighbor","Avyth,Paza,Ofpoz,Pishi,Afi,Ofes","fillers","hebb",9,431942,"0.0-4.0-5.0","4texckz32f5m",NA,"Cat Paza walks over the flowers of neighbor Ofpoz","Paza","walks over sth. of",16255,3,"walks over sth. of","Paza","Ofpoz","Ofpoz","2",7,TRUE,TRUE,TRUE,0,1,"neighbor2"
"neighbor","Avyth,Paza,Ofpoz,Pishi,Afi,Ofes","fillers","hebb",9,431942,"0.0-4.0-5.0","4texckz32f5m",NA,"Neighbor Ofpoz gets angry.","Ofpoz","gets angry",6662,2,"gets angry","Ofpoz",NA,NA,"3",7,TRUE,NA,TRUE,0,1,"neighbor3"
"pump","Aid,Hize,Pobat,Romap,Vuloz,Thisun","fillers","hebb",10,481977,"0.0-4.0-6.0","4texckz32f5m",NA,"Plumber Aid installs pump Hize.","Aid","installs",15363,3,"installs","Aid","Hize","Hize","1",8,TRUE,TRUE,TRUE,0,1,"pump1"
"pump","Aid,Hize,Pobat,Romap,Vuloz,Thisun","fillers","hebb",10,481977,"0.0-4.0-6.0","4texckz32f5m",NA,"Pump Hize sucks water from ground Pobat.","Hize","sucks sth. from",16024,4,"sucks sth. from","Hize","Pobat","Pobat","2",8,TRUE,TRUE,TRUE,0,1,"pump2"
"pump","Aid,Hize,Pobat,Romap,Vuloz,Thisun","fillers","hebb",10,481977,"0.0-4.0-6.0","4texckz32f5m",NA,"Ground Pobat dries up.","Pobat","dries up",8098,2,"dries up","Pobat",NA,NA,"3",8,TRUE,NA,TRUE,0,1,"pump3"
"crusader","Ohuy,Adjo,Eshbu,Ilres,Yoges,Reok","analogues","hebb",11,528689,"0.0-4.0-7.0","4texckz32f5m",NA,"Crusader group Ohuy bought weapon Adjo.","Ohuy","bought",14598,3,"bought","Ohuy","Adjo","Adjo","1",9,TRUE,TRUE,TRUE,0,1,"crusader1"
"crusader","Ohuy,Adjo,Eshbu,Ilres,Yoges,Reok","analogues","hebb",11,528689,"0.0-4.0-7.0","4texckz32f5m",NA,"Weapon Adjo breaches the fortification of town Eshbu.","Adjo","breaches sth. of",11983,3,"breaches sth. of","Adjo","Eshbu","Eshbu","2",9,TRUE,TRUE,TRUE,0,1,"crusader2"
"crusader","Ohuy,Adjo,Eshbu,Ilres,Yoges,Reok","analogues","hebb",11,528689,"0.0-4.0-7.0","4texckz32f5m",NA,"Town Eshbu is invaded.","Eshbu","is invaded",9603,2,"is invaded","Eshbu",NA,NA,"3",9,TRUE,NA,TRUE,0,1,"crusader3"
"robber","Hoap,Molash,Vipal,Ena,Meuf,Ezol","analogues","hebb",12,598711,"0.0-4.0-8.0","4texckz32f5m",NA,"Criminal Hoap learns about security issue Molash.","Molash","learns about",16616,3,"learns about","Hoap","Vipal","Molash","1",10,FALSE,FALSE,TRUE,0,0.333333333333333,"robber1"
"robber","Hoap,Molash,Vipal,Ena,Meuf,Ezol","analogues","hebb",12,598711,"0.0-4.0-8.0","4texckz32f5m",NA,"Security issue Molash suspends alarm system of museum Vipal.","Vipal","starts looking",21393,3,"suspends sth. of","Molash","Molash","Vipal","2",10,FALSE,FALSE,FALSE,0,0,"robber2"
"robber","Hoap,Molash,Vipal,Ena,Meuf,Ezol","analogues","hebb",12,598711,"0.0-4.0-8.0","4texckz32f5m",NA,"Museum Vipal gets robbed.","Molash","endures loss",10348,3,"gets robbed","Vipal",NA,NA,"3",10,FALSE,NA,FALSE,0,0,"robber3"
"employee","Turow,Roze,Mawi,Henu,Gena,Vilux","fillers","hebb",13,663900,"0.0-4.0-9.0","4texckz32f5m",NA,"Employee Turow is assigned to project Roze.","Turow","is assigned to",11943,3,"is assigned to","Turow","Roze","Roze","1",11,TRUE,TRUE,TRUE,0,1,"employee1"
"employee","Turow,Roze,Mawi,Henu,Gena,Vilux","fillers","hebb",13,663900,"0.0-4.0-9.0","4texckz32f5m",NA,"Project Roze supports agenda of manager Mawi.","Roze","is referred to",30695,4,"supports sth. of","Roze","Mawi","Mawi","2",11,TRUE,TRUE,FALSE,0,0.666666666666667,"employee2"
"employee","Turow,Roze,Mawi,Henu,Gena,Vilux","fillers","hebb",13,663900,"0.0-4.0-9.0","4texckz32f5m",NA,"Manager Mawi gets a promotion.","Mawi","gets a promotion",12034,2,"gets a promotion","Mawi",NA,NA,"3",11,TRUE,NA,TRUE,0,1,"employee3"
"mining","Mabi,Inag,Ubug,Thyra,Mewep,Rove","fillers","hebb",14,726183,"0.0-4.0-10.0","4texckz32f5m",NA,"Mining company Mabi has a lot of resource Inag.","Thyra","starts negotiating",26150,4,"has a lot of","Mabi","Inag","Inag","1",12,FALSE,TRUE,FALSE,0,0.333333333333333,"mining1"
"mining","Mabi,Inag,Ubug,Thyra,Mewep,Rove","fillers","hebb",14,726183,"0.0-4.0-10.0","4texckz32f5m",NA,"Resource Inag is sparse in country Ubug.","Inag","is sparse in",13930,3,"is sparse in","Inag","Ubug","Ubug","2",12,TRUE,TRUE,TRUE,0,1,"mining2"
"mining","Mabi,Inag,Ubug,Thyra,Mewep,Rove","fillers","hebb",14,726183,"0.0-4.0-10.0","4texckz32f5m",NA,"Country Ubug starts negotiating.","Ubug","starts negotiating",11517,2,"starts negotiating","Ubug",NA,NA,"3",12,TRUE,NA,TRUE,0,1,"mining3"
"fish","Uwit,Zishu,Newi,Lyde,Puvi,Zimob","burns","hebb",16,808063,"0.0-4.0-12.0","4texckz32f5m",NA,"Fisher Uwit cultivates sea grass Zishu.","Uwit","cultivates",22766,3,"cultivates","Uwit","Puvi","Zishu","1",14,TRUE,FALSE,TRUE,0,0.666666666666667,"fish1"
"fish","Uwit,Zishu,Newi,Lyde,Puvi,Zimob","burns","hebb",16,808063,"0.0-4.0-12.0","4texckz32f5m",NA,"Sea grass Zishu is eaten by fish Newi.","Puvi","is taken",22841,3,"is eaten by","Zishu","Newi","Newi","2",14,FALSE,TRUE,FALSE,0,0.333333333333333,"fish2"
"fish","Uwit,Zishu,Newi,Lyde,Puvi,Zimob","burns","hebb",16,808063,"0.0-4.0-12.0","4texckz32f5m",NA,"Fish Newi is captured.","Newi","is captured",9274,2,"is captured","Newi",NA,NA,"3",14,TRUE,NA,TRUE,0,1,"fish3"
"fox","Goxos,Ewey,Ebib,Dugoz,Upum,Awiz","analogues","hebb",17,874171,"0.0-4.0-13.0","4texckz32f5m",NA,"Fox Goxos digs tunnel Ewey.","Goxos","digs",18009,3,"digs","Goxos","Ewey","Ewey","1",15,TRUE,TRUE,TRUE,0,1,"fox1"
"fox","Goxos,Ewey,Ebib,Dugoz,Upum,Awiz","analogues","hebb",17,874171,"0.0-4.0-13.0","4texckz32f5m",NA,"Tunnel Ewey leads to coop of chicken Ebib.","Ewey","leads to sth. of",12895,3,"leads to sth. of","Ewey","Ebib","Ebib","2",15,TRUE,TRUE,TRUE,0,1,"fox2"
"fox","Goxos,Ewey,Ebib,Dugoz,Upum,Awiz","analogues","hebb",17,874171,"0.0-4.0-13.0","4texckz32f5m",NA,"Chicken Ebib is devoured.","Ebib","is eaten",24653,2,"is devoured","Ebib",NA,NA,"3",15,TRUE,NA,FALSE,0,0.5,"fox3"
"bacteria","Olag,Uhuy,Eefar,Soav,Dohod,Idog","analogues","hebb",18,926083,"0.0-4.0-14.0","4texckz32f5m",NA,"Bacteria Olag emits enzyme Uhuy.","Olag","emits",17099,3,"emits","Olag","Uhuy","Uhuy","1",16,TRUE,TRUE,TRUE,0,1,"bacteria1"
"bacteria","Olag,Uhuy,Eefar,Soav,Dohod,Idog","analogues","hebb",18,926083,"0.0-4.0-14.0","4texckz32f5m",NA,"Enzyme Uhuy dissolves the membrane of organ Eefar.","Uhuy","disintegrates sth. of",15889,3,"dissolves sth. of","Uhuy","Eefar","Eefar","2",16,TRUE,TRUE,FALSE,0,0.666666666666667,"bacteria2"
"bacteria","Olag,Uhuy,Eefar,Soav,Dohod,Idog","analogues","hebb",18,926083,"0.0-4.0-14.0","4texckz32f5m",NA,"Organ Eefar fails.","Eefar","fails",8378,2,"fails","Eefar",NA,NA,"3",16,TRUE,NA,TRUE,0,1,"bacteria3"
"storm","Assit,Kesal,Wecin,Hadith,Gelyp,Lenik","fillers","hebb",19,980317,"0.0-4.0-15.0","4texckz32f5m",NA,"Storm Assit hits tree Kesal.","Assit","falls on",18411,4,"hits","Assit","Kesal","Kesal","1",17,TRUE,TRUE,FALSE,0,0.666666666666667,"storm1"
"storm","Assit,Kesal,Wecin,Hadith,Gelyp,Lenik","fillers","hebb",19,980317,"0.0-4.0-15.0","4texckz32f5m",NA,"Tree Kesal falls on trail of route Wecin.","Kesal","hits",15125,3,"falls on","Kesal","Wecin","Wecin","2",17,TRUE,TRUE,FALSE,0,0.666666666666667,"storm2"
"storm","Assit,Kesal,Wecin,Hadith,Gelyp,Lenik","fillers","hebb",19,980317,"0.0-4.0-15.0","4texckz32f5m",NA,"Route Wecin is blocked.","Wecin","is blocked",10165,2,"is blocked","Wecin",NA,NA,"3",17,TRUE,NA,TRUE,0,1,"storm3"
"farm","Olef,Kawud,Huluw,Thuha,Fozeh,Ifeh","fillers","hebb",20,1052022,"0.0-4.0-16.0","4texckz32f5m",NA,"Farmer Olef bought machine Kawud.","Olef","bought",20759,3,"bought","Olef","Kawud","Kawud","1",18,TRUE,TRUE,TRUE,0,1,"farm1"
"farm","Olef,Kawud,Huluw,Thuha,Fozeh,Ifeh","fillers","hebb",20,1052022,"0.0-4.0-16.0","4texckz32f5m",NA,"Machine Kawud can collect fruit of plant Huluw.","Kawud","are harvested automatically",18537,5,"can collect","Kawud","Thuha","Huluw","2",18,TRUE,FALSE,FALSE,0,0.333333333333333,"farm2"
